celex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0269,14,EU-UKR,I.PERSONS,Asset freeze,17.3.2014,"Aleksandr Totoonov is a Member of the Parliament of North Ossetia-Alania and owner of the company ‘Southern Garden’. Former Member of the Committee of International Affairs of the Federation Council of the Russian Federation. His duties as a Member of the Council of the Russian Federation ended in September 2017. Former First Deputy Chair of the Parliament of North Ossetia. On 1 March 2014 Totoonov publicly supported, in the Federation Council, the deployment of Russian forces in Ukraine.",Person,Aleksandr Borisovich TOTOONOV,Александр Борисович ТОТООНОВ,,,,,,3.4.1957,"Ordzhonikidze (Vladikavkaz), North Ossetia, Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,16,EU-UKR,I.PERSONS,Asset freeze,17.3.2014,"Member of the Council of the State Duma; Leader of Fair Russia faction in the State Duma of the Russian Federation. Initiator of the bill allowing Russian Federation to admit in its composition, under the pretext of protection of Russian citizens, territories of a foreign country without the consent of that country or an international treaty. On 15 February 2022, Mironov supported, in the State Duma, the resolution asking President Vladimir Putin to recognise the Ukrainian regions Donetsk and Luhansk as independent states. On 22 February 2022 Mironov supported, in the State Duma, the ratification of the government decisions of the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic’ and the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People’s Republic’. On 3 October 2022, Mironov supported, in the State Duma, the legislation to annex the Donetsk, Luhansk, Kherson and Zaporizhzhia regions of Ukraine.",Person,Sergei Mikhailovich MIRONOV,Сергей Михайлович МИРОНОВ,,,,,,14.2.1953,"Pushkin, Leningrad region, Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,17,EU-UKR,I.PERSONS,Asset freeze,17.3.2014,Former Deputy Speaker of the State Duma of the Russian Federation. Actively supported the use of Russian Armed Forces in Ukraine and the annexation of Crimea. He led personally the demonstration in support of the use of Russian Armed Forces in Ukraine. Former Deputy Chairperson and former member of the State Duma Committee on International Affairs. Former member of the Presidium of the General Council of the United Russia party.,Person,Sergei Vladimirovich ZHELEZNYAK,Сергей Владимирович ЖЕЛЕЗНЯК,,,,,,30.7.1970,"St Petersburg (former Leningrad), Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,18,EU-UKR,I.PERSONS,Asset freeze,17.3.2014,"Former Chairman of the Commonwealth of Independent States (CIS) Committee of the State Duma of the Russian Federation (member of the LDPR). Actively supported use of Russian Armed Forces in Ukraine and the annexation of Crimea. Chairman of the LDPR party, Head of the State Duma LDPR faction and Chairperson of the Foreign Affairs Committee of the State Duma of the Russian Federation. On 15 February 2022, Slutski supported, in the State Duma, the resolution asking President Vladimir Putin to recognise Ukrainian regions Donetsk and Luhansk as independent states. On 22 February 2022, Slutski supported, in the State Duma, the ratification of the government decisions of the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic’ and the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People’s Republic’. On 3 October 2022, Slutski supported, in the State Duma, the legislation to annex the Donetsk, Luhansk, Kherson and Zaporizhzhia regions of Ukraine.",Person,Leonid Eduardovich SLUTSKI,Леонид Эдуардович СЛУЦКИЙ,,,,,,4.1.1968,"Moscow, Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,19,EU-UKR,I.PERSONS,Asset freeze,17.3.2014,"Former Commander of the Black Sea Fleet, Admiral. Responsible for commanding Russian forces that have occupied Ukrainian sovereign territory. Former Chief of Staff and First Deputy Commander in Chief of the Russian Navy.",Person,Aleksandr Viktorovich VITKO,Александр Викторович ВИТКО,,,,,,13.9.1961,"Vitebsk, Belarusian SSR (now Belarus)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,20,EU-UKR,I.PERSONS,Asset freeze,17.3.2014,"Former Commander, Russia’s Western Military District, units of which are deployed in Crimea. He was responsible for part of the Russian military presence in Crimea which is undermining the sovereignty of the Ukraine and assisted the Crimean authorities in preventing public demonstrations against moves towards a referendum and incorporation into Russia. Since November 2015 Chief of the Joint Staff of the Collective Security Treaty Organization (CSTO).",Person,Anatoliy Alekseevich SIDOROV,Анатолий Алексеевич СИДОРОВ,,,,,,2.7.1958,"Siva, Perm region, USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,21,EU-UKR,I.PERSONS,Asset freeze,17.3.2014,"Former Commander of Russia’s Southern Military District (‘SMD’), the forces of which are in Crimea; the Black Sea Fleet comes under Galkin’s command; much of the force movement into Crimea has come through the SMD. SMD forces are deployed in Crimea. He is responsible for part of the Russian military presence in Crimea which is undermining the sovereignty of Ukraine and assisted the Crimean authorities in preventing public demonstrations against moves towards a referendum and incorporation into Russia. Additionally the Black Sea Fleet falls within the District’s control. Currently employed by the Central apparatus of the Russian Ministry of Defence. Aide to the Minister of Defence since 19 January 2017.",Person,Aleksandr Viktorovich GALKIN,Александр Викторович ГАЛКИН,,,,,,22.3.1958,"Ordzhonikidze (Vladikavkaz), North Ossetian ASSR, USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,22,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Former Deputy Prime Minister of the Russian Federation. Publicly called for the annexation of Crimea. Former General Director in a State corporation. On 23 September 2023, he was elected as senator to the Federation Council from Zaporizhzhia region. Member of the Federation Council Committee on Defense and Security. Heads a group of military advisers, providing military-technical support to the military personnel of Donetsk and Luhansk.",Person,Dmitry Olegovich ROGOZIN,Дмитрий Олегович РОГОЗИН,,,,,,21.12.1963,"Moscow, Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,23,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Former adviser to the President of the Russian Federation on economic development. Publicly called for the annexation of Crimea and supports the war against Ukraine. Former Minister for Integration and Macroeconomics in the Eurasian Economic Commission. He currently holds different high-ranking academic positions, notably within the Faculty of Social Sciences of the Higher School of Economics and the Russian Academy of Sciences. Appointed State Secretary of the Union State of Russia and Belarus on 17 April 2025.",Person,Sergey Yurievich GLAZYEV,Сергей Юрьевич ГЛАЗЬЕВ,,,,,,1.1.1961,"Zaporizhzhia, USSR (now Ukraine)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,24,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Speaker of the Federation Council. On 1 March 2014, publicly supported, in the Federation Council, the deployment of Russian forces in Ukraine. On 22 February 2022, Matviyenko supported, in the Federation Council, the ratification of the government decisions of the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic’ and the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People’s Republic’. On 22 February 2022, Matviyenko supported, in the Federation Council, the deployment of Russian forces in Ukraine. On 4 October 2022, Matviyenko supported, in the Federation Council, the legislation to annex the Donetsk, Luhansk, Kherson and Zaporizhzhia regions of Ukraine.",Person,Valentina Ivanova MATVIYENKO (born TYUTINA),Валентина Ивановна МАТВИЕНКО (born ТЮТИНА),,,,,,7.4.1949,"Shepetovka, Khmelnitsky (Kamenets-Podolsky) region (Ukrainian SSR), now Ukraine",,,female,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,25,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,Former Speaker of the State Duma. Publicly supported the deployment of Russian forces in Ukraine. Publicly supported the Russia-Crimea reunification treaty and the related federal constitutional law. Currently Director of the Foreign Intelligence Service of the Russian Federation as of October 2016. Permanent member and Secretary of the Security Council of the Russian Federation. Has publicly supported the independence of Donetsk and Luhansk and their annexation.,Person,Sergei Evgenevich NARYSHKIN,Сергей Евгеньевич НАРЫШКИН,,,,,,27.10.1954,"St Petersburg (former Leningrad), Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,26,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,Appointed by Presidential Decree on 9 December 2013 Head of the Russian Federal State news agency ‘Rossiya Segodnya’. Central figure of the government propaganda supporting the deployment of Russian forces in Ukraine.,Person,Dmitry Konstantinovich KISELYOV,Dmitrii Konstantinovich KISELEV; Дмитрий Константинович КИСЕЛЁВ,,,,,,26.4.1954,"Moscow, Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,27,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Former Commander of the Black Sea Fleet, Rear-Admiral. Responsible for commanding Russian forces that have occupied Ukrainian sovereign territory. Currently Admiral, Chief of the Main Staff of the Russian Navy.",Person,Alexander Mihailovich NOSATOV,Александр Михайлович НОСАТОВ,,,,,,27.3.1963,"Sevastopol, Ukrainian SSR (now Ukraine)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,28,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Former Deputy-Commander of the Black Sea Fleet, Rear Admiral. Responsible for commanding Russian forces that have occupied Ukrainian sovereign territory. On 26 September 2017, with a Decree of the President of Russian Federation, he was dismissed from this post and from military service. Former member of the Federation Council of the Russian Federation, representing the annexed City of Sevastopol. Currently serves as deputy in the ‘Legislative Assembly’ of the City of Sevastopol.",Person,Valery Vladimirovich KULIKOV,Валерий Владимирович КУЛИКОВ,,,,,,1.9.1956,"Zaporozhye, Ukrainian SSR, now Ukraine",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,29,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,Former aide to the President of the Russian Federation and First Deputy Chief of the Presidential Administration. He was an organiser of the process in Crimea by which local Crimean communities were mobilised to stage actions undermining the Ukrainian authorities in Crimea.,Person,Vladislav Yurievich SURKOV,Владислав Юрьевич СУРКОВ,,,,,,21.9.1964,"Solntsevo, Lipetsk region, former USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,30,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Chair of the Crimea Electoral Commission. Responsible for administering the Crimean ‘referendum’. Responsible under the Russian system for signing referendum results. In the capacity of Chair of the Crimea Electoral Commission he participated in the organisation of the Russian presidential elections of 18 March 2018 and in the regional and local elections of 8 September 2019 in the illegally annexed Crimea and Sevastopol, and thereby actively supported and implemented policies that undermine the territorial integrity, sovereignty and independence of Ukraine. He actively participated in organising the illegal referendum in September 2022 in the occupied regions of Ukraine to become part of the Russian Federation, with voting sites also established by his commission in Crimea.",Person,Mikhail Grigorievich MALYSHEV,Михаил Григорьевич МАЛЫШЕВ; Mykhaylo Hryhorovych MALYSHEV; Михайло Григорович МАЛИШЕВ,,,,,,10.10.1955,"Simferopol, Crimea, Ukraine",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Former de facto Commander of Russian troops deployed on the ground in the illegally annexed Crimea (which Russia continues to refer to officially as ‘local self-defence militias’). Former Deputy Commander of the Southern Military District. Head of the Southern District of the Russian National Guard. In April 2023, his District obtained the Medal of Zhukov ‘for courage and dedication’, while Turchenyuk himself received ‘For Merit to the Fatherland’ 3rd Class. He has thereby actively supported and implemented actions and policies that undermine the territorial integrity, sovereignty and independence of Ukraine.",Person,Igor Nikolaevich (Mykolayovich) TURCHENYUK,Игорь Николаевич ТУРЧЕНЮК,,,,,,5.12.1959,"Osh, USSR (now Kyrgyzstan)",Colonel General,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,33,EU-UKR,I.PERSONS,Asset freeze,21.3.2014,"Former Deputy in the State Duma. Originator and co-sponsor of recent legislative proposals in Russia that would have allowed regions of other countries to join Russia without their central authorities’ prior agreement. Former Member of the Federation Council from the Omsk region. On 22 February 2022, Mizulina supported, in the Federation Council, the ratification of the government decisions of the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic’ and the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People’s Republic’. On 22 February 2022, Mizulina supported, in the Federation Council, the deployment of Russian forces in Ukraine. On 4 October 2022, Mizulina supported, in the Federation Council, the legislation to annex the Donetsk, Luhansk, Kherson and Zaporizhzhia regions of Ukraine.",Person,Elena Borisovna MIZULINA (born DMITRIYEVA),Елена Борисовна МИЗУЛИНА (born ДМИТРИЕВА),,,,,,9.12.1954,"Bui, Kostroma region, Russian Federation",,,female,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,34,EU-UKR,I.PERSONS,Asset freeze,29.4.2014,Former Deputy Prime Minister. Responsible for overseeing the integration of the annexed ‘Autonomous Republic of Crimea’ into the Russian Federation. Former Deputy Chief of Staff of the Presidential Administration of the Russian Federation and President’s Special Envoy for conflict-management in Ukraine.,Person,Dmitry Nikolayevich KOZAK (Дмитрий Николаевич КОЗАК),,,,,Russian,,7.11.1958,"Bandurove, Kirovohrad region, Ukrainian SSR, now Ukraine",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,35,EU-UKR,I.PERSONS,Asset freeze,29.4.2014,"Former Plenipotentiary Representative of the President of the Russian Federation into the so-called ‘Crimean Federal District’, responsible for the implementation of the constitutional prerogatives of the Russian Head of State on the territory of the annexed ‘Autonomous Republic of Crimea’. Former non-permanent member of the Russian Security Council. Former Plenipotentiary Representative of the President of the Russian Federation into the North Caucasus Federal District (until June 2018). Remains active in supporting separatist actions or policies. Honorary Consul of Nicaragua in Crimea since October 2020.",Person,Oleg Yevgenyvich BELAVENTSEV,Олег Евгеньевич БЕЛАВЕНЦЕВ,,,,,,15.9.1949,"Moscow or Ostrov, Pskov region, Russian Federation",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,36,EU-UKR,I.PERSONS,Asset freeze,29.4.2014,"Former Minister for Crimean Affairs. Responsible for the integration of the annexed Autonomous ‘Republic of Crimea’ into the Russian Federation. Former Deputy Chief of Staff of the Russian Government, responsible for the organisation of the work of the Governmental Commission on the socio-economic development of the so-called ‘Republic of Crimea’. Former Chief of Staff of the Accounts Chamber of the Russian Federation and former Auditor of the Accounts Chamber of the Russian Federation. On 20 May 2024, he was nominated for the post of Deputy Minister of Defence and Chief of Staff at the Ministry of Defence of the Russian Federation.",Person,Oleg Genrikhovich SAVELYEV,Олег Генрихович САВЕЛЬЕВ,,,,,,27.10.1965,"Leningrad, former USSR (now Saint Petersburg, Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,37,EU-UKR,I.PERSONS,Asset freeze,29.4.2014,"Former Governor of the Ukrainian annexed city of Sevastopol. Former Plenipotentiary Representative of the President of the Russian Federation to the Siberian Federal District. Member of the Security Council of the Russian Federation. Head of North Ossetia-Alania since 19 September 2021. He has remained active in supporting separatist actions and policies, including the participation of fighters in Russia’s war of aggression against Ukraine and the supply of military equipment from North Ossetia-Alania for this war. He has thereby actively supported and implemented actions and policies that undermine the territorial integrity, sovereignty and independence of Ukraine.",Person,Sergei Ivanovich MENYAILO,Сергей Иванович МЕНЯЙЛО,,,,,,22.8.1960,"Alagir, USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,38,EU-UKR,I.PERSONS,Asset freeze,29.4.2014,"Former member of the Russian Federation Council from the annexed Autonomous ‘Republic of Crimea’ since 2014, reappointed in 2019. Member of the Federation Council Committee on Constitutional Legislation and State Building.",Person,Olga Fyodorovna KOVITIDI,Ольга Фёдоровна КОВИТИДИ,,,,,,7.5.1962,"Simferopol, USSR (now Ukraine)",,,female,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,40,EU-UKR,I.PERSONS,Asset freeze,29.4.2014,"Former Deputy Chairman of State Duma. Responsible for initiating legislation to integrate the annexed Autonomous ‘Republic of Crimea’ into the Russian Federation. Member of the Duma, former head of the United Russia faction. Actively supports Russia’s war of aggression against Ukraine.",Person,Sergei Ivanovich NEVEROV,Сергей Иванович НЕВЕРОВ,,,,,,21.12.1961,"Tashtagol, USSR (now Russian Federation)",,,male,,,,,,,,,,,,,,,,,,,,,,,,,
