celex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0833,6,EU-RUS,IV,Export control,12.9.2014,,LegalEntity,NPK Technologii Maschinostrojenija,Акционерное Общество «Научно-Производственный Концерн «Технологии Машиностроения» (АО «НПК «Техмаш»); NPK Engineering Technology; Tecmash Concern; Kontsern “Tecmash” JSC Research and Production Concern Machine Building Technologies; JSC “Scientific-Production Concern “Mechanical Engineering”; Joint Stock Company Scientific Production Concern Tekhmash,,,,,,,,,,,,,,,,,,7743813961 (Tax ID/INN),,,,,,,,,,,,,"115184, Moscow, Bolshaya Tatarskaya Str., 35, Building 5, Office 728, Russian Federation; 125212, Moscow, Leningradskoe Highway, 58, Building 4, Russian Federation",+ 7 (495) 459-99-05; + 7 (495) 459-98-81,info@tecmash.ru,http://www.tecmash.ru/,
32014R0833,7,EU-RUS,IV,Export control,12.9.2014,,LegalEntity,OAO Wysokototschnye Kompleksi,Акционерное Общество «НПО «Высокоточные Комплексы» (АО «НПО «Высокоточные Комплексы»); JSC NPO “High-precision complexes”; High Precision Systems; NPO Vysokotochnye Kompleksy AO,,,,,,,,,,,,,,,,,,7704721192 (Tax ID/INN),,,,,,,,,,,,,"119019, Moscow, Gogolevsky Boulevard, 21, Building 1, Russian Federation; 121059, Moscow, Kievskaya Str., 7, Russian Federation",+ 7 (495) 981-92-77,npovk@npovk.ru,https://www.npovk.ru/,
32014R0833,8,EU-RUS,IV,Export control,12.9.2014,,LegalEntity,OAO Almaz Antey,"Акционерное Общество «Концерн Воздушно-Космической Обороны «Алмаз - Антей» (АО «Концерн ВКО «Алмаз - Антей»); JSC Concern VKO “Almaz-Antey”; Almaz-Antey Corporation; “Almaz – Antey” Air and Space Defence Corporation”, Joint Stock Company",,,,,,,,,,,,,,,,,,7731084175 (Tax ID/INN),,,,,,,,,,,,,"121471, Moscow, Vereyskaya Str., 41, Russian Federation","+ 7 (495) 276 29 75, + 7 (495) 231 70 45, + 7 (495) 276 29 80, + 7 (495) 231 70 45",antey@almaz-antey.ru,http://www.almaz-antey.ru/,
32014R0833,9,EU-RUS,IV,Export control,12.9.2014,,LegalEntity,OAO NPO Bazalt,Акционерное Общество ‘Научно-Производственное Объединение ‘Базальт’” (АО “НПО ‘Базальт’”); JSC “Scientific and Production Association ‘Basalt’”; Joint Stock Company “Research and Production Association ‘BAZALT’”,,,,,,,,,,,,,,,,,,7719830028 (Tax ID/INN),,,,,,,,,,,,,"105318, Moscow, Velyaminovskaya Str. 32, Russian Federation; 141292, Krasnoarmeysk, Dachnaya Str., 2A, Russian Federation; 300004, Tula, Shcheglovskaya Zaseka Str., 53, Russian Federation; 157800, Nerekhta, Metallistov Square, 1, Russian Federation",+ 7 (499) 369-01-22; + 7 (495) 993-60-81; + 7 (4872) 70-18-26; + 7 (49431) 7-55-43,moscow@bazalt.ru; knpp@bazalt.ru; tpp@bazalt.ru; nmz@bazalt.ru,https://bazalt.ru/,
32014R0833,10,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Admiralty Shipyard JSC,Акционерное Общество «Адмиралтейские Верфи» (АО «Адмиралтейские Верфи»); JSC Admiralteyskiye Verfi; Soviet Shipyard No. 194,,,,,,,,,,,,,,,,,,7839395419 (Tax ID/INN),,,,,,,,,,,,,"190121, St. Petersburg, Fontanka River Embankment, 203, Russian Federation",+ 7 (812) 714-88-33,info@ashipyards.com,http://admship.ru/,
32014R0833,11,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Aleksandrov Scientific Research Technological Institute NITI,Федеральное Государственное Унитарное Предприятие «Научно-Исследовательский Технологический Институт имени А.П. Александрова» (ФГУП «НИТИ им. А.П. Александрова»); Federal State unitary Enterprise Alexandrov Research Institute of Technology; FGUP “A.P. Aleksandrov NITI”; FSUE Alexandrov NITI,,,,,,,,,,,,,,,,,,4714000067 (Tax ID/INN),,,,,,,,,,,,,"188540, Leningrad Oblast, Sosnovy Bor, Koporskoye Shosse, 72, Russian Federation",+ 7 81369 22667,foton@niti.ru,https://niti.ru/,
32014R0833,12,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Argut OOO,Общество с Ограниченной Ответственностью «Аргут» (ООО «Аргут»); Argut LLC,,,,,,,,,,,,,,,,,,7714419505 (Tax ID/INN),,,,,,,,,,,,,"127287, Moscow, Khutorskaya Str., 2, 38A, Building 1, Russian Federation; 123007, Moscow, Mnyovniki Str., 6, Floor 3, Premises II, Room 13, Russian Federation; 123007, Moscow, 2nd Magistralny Tupik, 7A, Building 1, Russian Federation; 123423, Moscow, MO Khoroshevo-Mnevniki, Narodnogo Opolcheniya Str., 34, Floor 3, Office 330, Russian Federation",8 499 346-06-32; 8 800 555-60-12,info@argut.net,https://argut.net/,
32014R0833,13,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Communication Center of the Ministry of Defense,Департамент информации и массовых коммуникаций Министерства обороны Российской Федерации; Department of Information and Mass Communications of the Ministry of Defence of the Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119019, Moscow, Khamovniki, Bolshoi Znamensky Pereulok, 21, Russian Federation; 119160, Moscow, Frunzenskaya Embankment, 22/2, Russian Federation",8 (495) 498-02-74,press@mil.ru,https://structure.mil.ru/structure/ministry_of_defence/details.htm?id=9581@egOrganization,
32014R0833,14,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Federal Research Center Boreskov Institute of Catalysis,"Федеральное Государственное Бюджетное Учреждение Науки «Федеральный Исследовательский Центр «Институт Катализа им. Г.К. Борескова Сибирского Отделения Российской Академии Наук» (ИК СО РАН, Институт Катализа СО РАН); Institute of Catalysis named after G. K. Boreskov SB RAS; IR SB RAS; Institute of Catalysis SB RAS; BIC",,,,,,,,,,,,,,,,,,5408100177 (Tax ID/INN),,,,,,,,,,,,,"630090, Novosibirsk Oblast, Novosibirsk, Akademika Lavrentiev Prospekt, 5, Russian Federation",+ 7 (383) 330-80-56,bic@catalysis.ru,https://catalysis.ru /,
32014R0833,15,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Federal State Budgetary Enterprise of the Administration of the President of Russia,Управление делами Президента Российской Федерации; Administration of the President of the Russian Federation; The Administrative Directorate of the President of the Russian Federation,,,,,,,,,,,,,,,,,,7710023340 (Tax ID/INN),,,,,,,,,,,,,"103132, Moscow, Nikitnikov Pereulok, 2, Building 5, Russian Federation",+ 7 495 606-92-33,udprf@gov.ru,https://udprf.ru/,
32014R0833,16,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Federal State Budgetary Enterprise Special Flight Unit Rossiya of the Administration of the President of Russia,Федеральное Государственное Бюджетное Учреждение «Специальный Летный Отряд «Россия» Управления Делами Президента Российской Федерации (ФГБУ «СЛО «Россия»); Federal State Budgetary Institution “Special Flight Detachment “Russia”; FGBU SLO Rossya; Federal State Budgetary Institution “Special Flight Squad” Russia”,,,,,,,,,,,,,,,,,,7732537999 (Tax ID/INN),,,,,,,,,,,,,"119027, Moscow, 1st Reisovaya Str., 2, Russian Federation",+ 7 495 122-99-99; + 7 495 122-99-45,office@sfdrussia.ru,https://udprf.ru/content/federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-specialnyy-letnyy-otryad-rossiya,
32014R0833,17,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Federal State Unitary Enterprise Dukhov Automatics Research Institute (VNIIA),Федеральное Государственное Унитарное Предприятие «Всероссийский Научно-Исследовательский Институт Автоматики им. Н.Л. Духова» (ФГУП «ВНИИА»); Federal State Unitary Enterprise “All-Russian Research Institute of Automation named after N.L. Dukhov”; FSUE “VNIIA”,,,,,,,,,,,,,,,,,,7707074137 (Tax ID/INN),,,,,,,,,,,,,"127030, Moscow, Sushchevskaya S, 22, Russian Federation",+ 7 (499) 978-7803,vniia@vniia.ru,https://vniia.ru/,
32014R0833,18,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Foreign Intelligence Service (SVR),Служба Внешней Разведки Российской Федерации (СВР России); Foreign Intelligence Service of the Russian Federation (SVR of Russia),,,,,,,,,,,,,,,,,,7728302546 (Tax ID/INN),,,,,,,,,,,,,"119034, Moscow, Ostozhenka Str., 51, Building 1, Russian Federation",+ 7 495 247-19-38; + 7 (499) 245-3368; + 7 (499) 255-7938,,http://свр.рф/,
32014R0833,19,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Forensic Center of Nizhniy Novgorod Region Main Directorate of the Ministry of Interior Affairs,Главное Управление Министерства Внутренних Дел Российской Федерации по Нижегородской Области (ГУ МВД России по Нижегородской Области); Main Directorate of the Ministry of Internal Affairs of the Russian Federation for the Nizhny Novgorod Region; GU MIA of Russia for the Nizhny Novgorod Region,,,,,,,,,,,,,,,,,,5260040766 (Tax ID/INN),,,,,,,,,,,,,"603000, Nizhny Novgorod Oblast, Nizhny Novgorod, Maxim Gorky Str., 71, Russian Federation",268-73-06,,http://mvdnn.ru/,
32014R0833,20,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,International Center for Quantum Optics and Quantum Technologies (The Russian Quantum Center),Общество с Ограниченной Ответственностью «Международный Центр Квантовой Оптики И Квантовых Технологий» (ООО «МЦКТ»); Российский квантовый центр (РКЦ); RCC; RQC; LLC “MCCT”; OOO MTsKT,,,,,,,,,,,,,,,,,,7743801910 (Tax ID/INN),,,,,,,,,,,,,"121205, Moscow, Territory of the Skolkovo Innovation Center, Bolshoi Boulevard, 30, Building 1, Russian Federation",+ 7 495 280 1291,mail@rqc.ru,https://rqc.ru/,
32014R0833,21,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Irkut Corporation,Публичное Акционерное Общество «Яковлев» (ПАО «Яковлев»); Публичное Акционерное Общество «Научно-Производственная Корпорация «Иркут» (ПАО «Корпорация «Иркут»); Public Joint Stock Company Yakovlev; PJSC Yakovlev; Irkut Research and Production Corporation Public Joint Company; PJSC Irkut Corporation,,,,,,,,,,,,,,,,,,3807002509 (Tax ID/INN),,,,,,,,,,,,,"125315, Moscow, Leningradsky Prospekt, 68, Russian Federation",+ 7 495 777-21-01,office@yakovlev.ru,https://yakovlev.ru/,
32014R0833,22,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Joint Stock Company Scientific Research Institute of Computing Machinery,Акционерное Общество «Научно-Исследовательский Институт Средств Вычислительной Техники» (АО «НИИ СВТ»); Scientific Research Institute of Computer Technology; JSC NII SVT; AO NII SVT,,,,,,,,,,,,,,,,,,4345309407 (Tax ID/INN),,,,,,,,,,,,,"610025, Kirov, Melnichnaya Str., 31, Russian Federation",8(8332) 67-99-75,niisvt@niisvt.ru,https://niisvt.ru/,
32014R0833,23,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,JSC Central Research Institute of Machine Building (JSC TsNIIMash),Акционерное Общество «Центральный Научно-Исследовательский Институт Машиностроения» (АО «ЦНИИМаш»); Federal State Unitary Enterprise Central Research Institute for Machine Building,,,,,,,,,,,,,,,,,,5018200994 (Tax ID/INN),,,,,,,,,,,,,"141070, Moscow Oblast, Korolev, Pionerskaya Str. 4, Building 22, Russian Federation",+ 7 (495) 513-59-51,corp@tsniimash.ru,https://www.tsniimash.ru/,
32014R0833,24,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,JSC Kazan Helicopter Plant Repair Service,"Акционерное Общество «Казанский Вертолетный Завод-Ремонт, Сервис» (АО «КВЗ-РемСервис»); Kazanski Vertoletny Zavod Remservis; KVZ Remservis",,,,,,,,,,,,,,,,,,1653002439 (Tax ID/INN),,,,,,,,,,,,,"420085, Republic of Tatarstan, Kazan, Tetsevskaya Str., 14, Building 22, Russian Federation",+ 7 (843) 571-90-67,info@kvz-remservice.ru,https://kvz-remservice.ru/,
32014R0833,25,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,JSC Shipyard Zaliv (Zaliv Shipbuilding Yard),Открытое Акционерное Общество «Судостроительный Завод «Залив» (ОАО «Судостроительный Завод «Залив»); Zaliv Shipbuilding Plant,,,,,,,,,,,,,,,,,,9111001119 (Tax ID/INN),,,,,,,,,,,,,"298310, Republic of Crimea, Kerch, Tankistov Str., 4",+ 7 978 705-23-88,zaliv@zaliv.com,http://zaliv.com/,
32014R0833,26,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,JSC Rocket and Space Centre – Progress,«Ракетно-Космический Центр «Прогресс» (РКЦ «Прогресс»); JSC Progress; RKTs Progress; Progress Rocket Space Centre,,,,,,,,,,,,,,,,,,6312139922 (Tax ID/INN),,,,,,,,,,,,,"443009, Samara Oblast, Samara, Zemets Str., 18, Russian Federation; Moscow, Gilyarovsky Str., 39, Building 1, Room 203, Russian Federation; Arkhangelsk Oblast, Mirny, Lesnaya Str., 10, Russian Federation; Amur Oblast, Svobodnensky District, Uglegorsk Village, Marshala Nedelina Str., 13a, Russian Federation",+ 7 (846) 955-13-61,mail@samspace.ru,https://www.samspace.ru/,
32014R0833,27,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Kamensk-Uralsky Metallurgical Works JSC,Открытое Акционерное Общество «Каменск-Уральский Металлургический Завод» (ОАО «КУМЗ»); KUMZ JSC; Kamensk-Ural Metallurgical Plant,,,,,,,,,,,,,,,,,,6665002150 (Tax ID/INN),,,,,,,,,,,,,"623405, Sverdlovsk region, Kamensk-Uralsky, Zavodskaya Str., 5, Russian Federation",+ 7 (3439)39-51-16,any@kumw.ru,https://kumz.ru/,
32014R0833,28,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Kazan Helicopter Plant PJSC,Акционерное Общество «Казанский Вертолетный Завод» (АО «Казанский Вертолетный Завод»); Kazan Helicopters; Kazanski Vertoletny Zavod AO,,,,,,,,,,,,,,,,,,1656002652 (Tax ID/INN),,,,,,,,,,,,,"420085, Republic of Tatarstan, Kazan, Tetsevskaya Str., 14, Russian Federation",+ 7 (843) 549 66 99,kvz@kazanhelicopters.com,https://www.rhc.aero/structure/kazanskiy-vertoletnyy-zavod,
32014R0833,29,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Komsomolsk-na-Amur Aviation Production Organization (KNAAPO),Комсомольский-на-Амуре Авиационный Завод имени Ю. А. Гагарина (КнААЗ); Открытое Акционерное Общество «Комсомольское-на-Амуре Авиационное Производственное Объединение имени Ю.А. Гагарина» (ОАО «КнААПО»); Komsomolsk-on-Amur Aviation Plant named after Y. A. Gagarin; KnAAZ; Branch of PJSC United Aircraft Corporation Yuri Gagarin Komsomolsk-on-Amur Aircraft Plant; Branch of AO Company Sukhoi Yuri Gagarin Komsomolsk-on-Amur Aircraft Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"681018, Khabarovsk Krai, Komsomolsk-on-Amur, Sovetskaya Str., 1, Russian Federation",+ 7 (4217) 52-62-00; + 7 (4217) 22-85-25,info@knaaz.org,http://knaaz.org/; https://www.uacrussia.ru/ru/corporation/company/filial-otkrytogo-aktsionernogo-obshchestva-aviatsionnaya-kholdingovaya-kompaniya-sukhoy-komsomolskiy/,
32014R0833,30,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Ministry of Defence of the Russian Federation,Министерство Обороны Российской Федерации (Минобороны России); MOD RF; MO RF,,,,,,,,,,,,,,,,,,7704252261 (Tax ID/INN),,,,,,,,,,,,,"119019, Moscow, Znamenka Str., 19, Russian Federation",,info@mil.ru,http://mil.ru/,
32014R0833,31,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Moscow Institute of Physics and Technology,"Федеральное Государственное Автономное Образовательное Учреждение Высшего Образования «Московский Физико-Технический Институт (Национальный Исследовательский Университет)» (МФТИ, ФИЗТЕХ); MFTI, FizTech; MIPT",,,,,,,,,,,,,,,,,,5008006211(Tax ID/INN),,,,,,,,,,,,,"117303, Moscow, Kerchenskaya Str., 1A, Building 1, Russian Federation; 141701, Moscow Oblast, Dolgoprudny, Institutskiy Pereulok, 9, Russian Federation; 115184, Moscow, Klimentovsky Pereulok, 1, Building 1 (Moscow Campus), Russian Federation; 140180, Moscow Oblast, Zhukovsky, Gagarina Str., 16 (FALT), Russian Federation; 123098, Moscow, Maksimova Str., 4 (INBICST), Russian Federation; 117485, Moscow, Profsoyuznaya Str., 84/32 (Department of Applied Physics, FPFE), Russian Federation",+ 7 (495) 408-45-54,info@mipt.ru,http://mipt.ru/,
32014R0833,32,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,NPO Splav JSC,Акционерное Общество «Научно-Производственное Объединение «Сплав» имени А.Н. Ганичева» (АО «НПО «Сплав» им. А.Н. Ганичева»); Scientific and Production Association “SPLAV”; JSC A.N. Ganichev Scientific and Production Association “SPLAV”,,,,,,,,,,,,,,,,,,7105515987 (Tax ID/INN),,,,,,,,,,,,,"300004, Tula Oblast, Tula, Shcheglovskaya Zaseka Str., 33, Russian Federation",+ 7 (4872) 25-55-64,popova.kd@splavtula.ru; nevmerzhitskiy.dn@splavtula.ru,https://splav-kran.ru/,
32014R0833,33,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,OPK Oboronprom,Акционерное Общество «Объединенная Промышленная Корпорация «Оборонпром» (АО «ОПК «Оборонпром»); United Industrial Corporation Oboronprom,,,,,,,,,,,,,,,,,,7718218951 (Tax ID/INN),,,,,,,,,,,,,"121357, Moscow, Vereyskaya Str., 29, Building 141, Russian Federation",+ 7 (495) 984-02-15,mail@oboronprom.ru,https://oboronprom.com/; www.oboronprom.ru,
32014R0833,34,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,PJSC Beriev Aircraft Company,Публичное Акционерное Общество «Таганрогский Авиационный Научно-Технический Комплекс им. Г.М. Бериева» (ПАО «ТАНТК им. Г.М. Бериева»); Taganrog Aviation Scientific and Technical Complex named after G. M. Beriev; Public Joint-Stock Company “Beriev Aircraft”; TANTK,,,,,,,,,,,,,,,,,,6154028021 (Tax ID/INN),,,,,,,,,,,,,"347923, Rostov Oblast, Taganrog, Aviatorov Square, 1, Russian Federation",+ 7 (8634) 390-901,info@beriev.com,http://beriev.com/,
32014R0833,35,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,POLYUS Research Institute of M.F. Stelmakh Joint Stock Company,Акционерное Общество «Научно-Исследовательский Институт «Полюс» им. М.Ф.Стельмаха» (АО «НИИ «Полюс» им. М.Ф.Стельмаха»); Joint Stock Company Institute for Scientific Research Polyus Named After M. F. Stelmakha; NII Polyus; Polyus Scientific Research Institute,,,,,,,,,,,,,,,,,,7728816598 (Tax ID/INN),,,,,,,,,,,,,"117342, Moscow, Vvedenskogo Str. 3, Building 1, Russian Federation",+ 7 495 333-91-44,bereg@niipolyus.ru,https://niipolyus.ru/,
32014R0833,36,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,"Promtech-Dubna, JSC",Акционерное Общество «Промтех-Дубна» (АО «Промтех-Дубна»),,,,,,,,,,,,,,,,,,5010041037 (Tax ID/INN),,,,,,,,,,,,,"141983, Moscow Oblast, Dubna, Programistov Str., 4, Room 364, Russian Federation; 141983, Moscow Oblast, Dubna, Nauki Prospekt, 14, Russian Federation",+ 7 (495) 526-69-93,info@promtech-dubna.ru,https://promtech-dubna.ru/,
32014R0833,37,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Public Joint Stock Company United Aircraft Corporation,Публичное Акционерное Общество «Объединенная Авиастроительная Корпорация» (ПАО «ОАК»); PAO AOK; PJSC UAC,,,,,,,,,,,,,,,,,,7708619320 (Tax ID/INN),,,,,,,,,,,,,"115054, Moscow, Bolshaya Pionerskaya Str., 1, Russian Federation",+ 7 495 926-14-20,office@uacrussia.ru,http://uacrussia.ru/,
32014R0833,38,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Radiotechnical and Information Systems (RTI) Concern,Акционерное Общество «Научно-Производственное Объединение Дальней Радиолокации» (АО «НПО Дальней Радиолокации»); Акционерное Общество «Концерн «Радиотехнические и Информационные Системы» (АО «Концерн «РТИ Системы»); RTI Systems; Joint Stock Company “Scientific and Production Association of Long-Range Radar”; AO NPO Dalney Radiolokatsii,,,,,,,,,,,,,,,,,,7713269230 (Tax ID/INN),,,,,,,,,,,,,"127083, Moscow, 8 Marta Str., 10, Building 1, Russian Federation",+ 7 (495) 723-83-49,inbox@krtis.ru,https://www.krtis.ru/,
32014R0833,39,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Rapart Services LLC,Общество с Ограниченной ответственностью «РАпарт Сервисез» (ООО «РАпарт Сервисез»),,,,,,,,,,,,,,,,,,7725497858 (Tax ID/INN),,,,,,,,,,,,,"141580, Moscow Oblast, Khimki, Dubrovki District, Aeroportskaya Str., 2/2, “Sherland” Business Centre, Russian Federation; 141580, Moscow Oblast, Khimki, Dubrovki District, Aeroportskaya Str., 6, Building 2, Russian Federation",+ 7 (495) 798-75-44,info@rapart.yakovlev.ru,https://rapart.aero/,
32014R0833,40,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Rosoboronexport OJSC (ROE),Акционерное Общество «Рособоронэкспорт» (АО «Рособоронэкспорт»),,,,,,,,,,,,,,,,,,7718852163 (Tax ID/INN),,,,,,,,,,,,,"107076, Moscow, Stromynka Str., 272, Russian Federation",+ 7 (495) 534 61 83,roe@roe.ru,https://roe.ru/,
32014R0833,41,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Rostec (Russian Technologies State Corporation),"Государственная Корпорация по Содействию Разработке, Производству и Экспорту Высокотехнологичной Промышленной Продукции «Ростех» (Государственная Корпорация «Ростех»); Rostekh; Russian Technologies; State Corporation for the Promotion of the Development, Manufacture, and Export of High-Tech Products “Rostec”; Rostekhnologii",,,,,,,,,,,,,,,,,,7704274402 (Tax ID/INN),,,,,,,,,,,,,"119991, Moscow, Gogolevsky Boulevard, 21, Building 1, Russian Federation; Moscow, Volokolamskoe Shosse, 75A, Russian Federation; 119048, Moscow, Usacheva Str., 24, Russian Federation",+ 7 (495) 287-25-25,info@rostec.ru,https://rostec.ru/,
32014R0833,42,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Rostekh – Azimuth,Акционерное Общество «Азимут» (АО «Азимут»); Azimut JSC,,,,,,,,,,,,,,,,,,7701583410 (Tax ID/INN),,,,,,,,,,,,,"125167, Moscow, Naryshkinskaya Alleya, 5, Building 2, Floor 2, Premises X, Room 15, Russian Federation",+ 7 495 926 37 69,mailbox@azimut.ru,https://azimut.ru/,
32014R0833,43,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Russian Aircraft Corporation MiG,Акционерное Общество «Российская Самолетостроительная Корпорация «МиГ» (АО «РСК «МиГ»); JSC “RAC MiG”; Mikoyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125171, Moscow, Leningradskoe Shosse, 6, Building 1, Russian Federation",+ 7(495) 721-81-00,inbox@rsk-mig.ru,http://www.migavia.ru/,
32014R0833,44,EU-RUS,IV,Export control,25.2.2022,,LegalEntity,Russian Helicopters JSC,Акционерное Общество «Вертолеты России» (АО «Вертолеты России»); AO Vertolety Rossii,,,,,,,,,,,,,,,,,,7731559044 (Tax ID/INN),,,,,,,,,,,,,"123610, Moscow, Bolshaya Pionerskaya, 1, Russian Federation; 123557, Moscow, Presnensky Val, 14, Russian Federation",+ 7 (495) 660-5560,hsc@hsc-copter.com,https://www.rhc.aero/,
